date,dhno3gas,dnh3gas,dnh4total,dno2gas,dno3total,dntotal
1990,135.802,1053.278,1281.668,221.69,989.763,3682.201
1991,135.802,1041.193,1266.321,222.825,967.057,3633.198
1992,135.802,1029.109,1250.973,223.959,944.351,3584.194
1993,135.802,1017.024,1235.626,225.093,921.645,3535.19
1994,135.802,1004.94,1220.278,226.227,898.94,3486.187
1995,135.802,992.856,1204.931,227.361,876.234,3437.183
1996,135.802,980.771,1189.583,228.495,853.528,3388.18
1997,135.802,968.687,1174.236,229.63,830.822,3339.176
1998,135.802,956.602,1158.888,230.764,808.116,3290.172
1999,135.802,944.518,1143.541,231.898,785.41,3241.169
2000,135.802,932.434,1128.193,233.032,762.704,3192.165
2001,135.802,936.294,1122.215,231.249,756.659,3182.219
2002,135.802,940.154,1116.236,229.466,750.614,3172.272
2003,135.802,944.014,1110.258,227.683,744.57,3162.326
2004,135.802,947.874,1104.279,225.9,738.525,3152.38
2005,135.802,951.735,1098.301,224.116,732.48,3142.434
2006,135.802,948.226,1081.193,222.02,724.896,3112.137
2007,135.802,944.718,1064.085,219.924,717.312,3081.841
2008,135.802,941.209,1046.978,217.828,709.727,3051.544
2009,135.802,937.7,1029.87,215.731,702.143,3021.247
2010,135.802,934.192,1012.763,213.635,694.559,2990.951
2011,135.802,914.388,998.268,207.867,677.175,2933.5
2012,135.802,894.583,983.774,202.099,659.792,2876.05
2013,135.802,874.779,969.28,196.331,642.408,2818.599
2014,135.802,854.974,954.786,190.563,625.024,2761.149
2015,135.802,835.17,940.291,184.794,607.64,2703.698
2016,135.802,894.224,931.629,184.653,577.524,2723.832
2017,135.802,953.278,922.966,184.511,547.408,2743.965
2018,135.802,1012.332,914.304,184.369,517.291,2764.098
2019,135.802,1071.386,905.641,184.228,487.175,2784.231
2020,135.802,1130.44,896.978,184.086,457.059,2804.364
